number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,material
1,131.293,131.293,131.293,131.293,0.0,0.0,0.0,0.0,0.0,0.0,1170.4,1170.4,1170.4,1170.4,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.00000000000003,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.00565,0.00565,0.005650000000000001,0.00565,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Xe6+
1,131.293,131.293,131.293,131.293,0.0,0.0,0.0,0.0,0.0,0.0,1170.4,1170.4,1170.4,1170.4,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.00000000000003,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.00565,0.00565,0.005650000000000001,0.00565,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Xe4+
1,131.293,131.293,131.293,131.293,0.0,0.0,0.0,0.0,0.0,0.0,1170.4,1170.4,1170.4,1170.4,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.00000000000003,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.00565,0.00565,0.005650000000000001,0.00565,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Xe2+
1,132.905,132.905,132.90499999999997,132.905,0.0,0.0,0.0,0.0,0.0,0.0,375.7,375.7,375.70000000000016,375.7,0.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,298.00000000000006,298.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1879.0,1878.9999999999993,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,45.5,45.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,2.09,2.09,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs1+
1,137.327,137.327,137.327,137.327,0.0,0.0,0.0,0.0,0.0,0.0,502.9,502.9,502.90000000000003,502.9,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,253.00000000000003,253.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.0,3510.0,3510.0000000000027,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,13.95,13.95,13.95,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,17.999999999999996,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ba2+
1,138.905,138.905,138.905,138.905,0.0,0.0,0.0,0.0,0.0,0.0,538.1,538.1,538.1000000000003,538.1,0.0,0.0,0.0,0.0,0.0,0.0,187.0,187.0,187.00000000000003,187.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.0,6146.0,6146.000000000003,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.299999999999999,6.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,La3+
1,138.905,138.905,138.905,138.905,0.0,0.0,0.0,0.0,0.0,0.0,538.1,538.1,538.1000000000003,538.1,0.0,0.0,0.0,0.0,0.0,0.0,187.0,187.0,187.00000000000003,187.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.0,6146.0,6146.000000000003,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.299999999999999,6.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,La2+
1,140.116,140.116,140.11599999999996,140.116,0.0,0.0,0.0,0.0,0.0,0.0,534.4,534.4,534.3999999999999,534.4,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,181.00000000000006,181.0,0.0,0.0,0.0,0.0,0.0,0.0,6689.0,6689.0,6688.999999999998,6689.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.000000000000014,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Ce4+
1,140.116,140.116,140.11599999999996,140.116,0.0,0.0,0.0,0.0,0.0,0.0,534.4,534.4,534.3999999999999,534.4,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,181.00000000000006,181.0,0.0,0.0,0.0,0.0,0.0,0.0,6689.0,6689.0,6688.999999999998,6689.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.000000000000014,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ce3+
1,140.116,140.116,140.11599999999996,140.116,0.0,0.0,0.0,0.0,0.0,0.0,534.4,534.4,534.3999999999999,534.4,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,181.00000000000006,181.0,0.0,0.0,0.0,0.0,0.0,0.0,6689.0,6689.0,6688.999999999998,6689.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.000000000000014,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ce2+
1,140.907,140.907,140.90700000000004,140.907,0.0,0.0,0.0,0.0,0.0,0.0,527.0,527.0,527.0000000000001,527.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,247.00000000000006,247.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.0,6640.0,6640.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.00000000000003,93.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Pr4+
1,140.907,140.907,140.90700000000004,140.907,0.0,0.0,0.0,0.0,0.0,0.0,527.0,527.0,527.0000000000001,527.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,247.00000000000006,247.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.0,6640.0,6640.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.00000000000003,93.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Pr3+
1,140.907,140.907,140.90700000000004,140.907,0.0,0.0,0.0,0.0,0.0,0.0,527.0,527.0,527.0000000000001,527.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,247.00000000000006,247.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.0,6640.0,6640.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.00000000000003,93.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Pr2+
1,144.242,144.242,144.24200000000005,144.242,0.0,0.0,0.0,0.0,0.0,0.0,533.1,533.1,533.0999999999999,533.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.0,7010.0,7009.999999999995,7010.0,0.0,0.0,0.0,0.0,0.0,0.0,184.87,184.87,184.87000000000003,184.87,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1000000000000005,7.1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Nd3+
1,144.242,144.242,144.24200000000005,144.242,0.0,0.0,0.0,0.0,0.0,0.0,533.1,533.1,533.0999999999999,533.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.0,7010.0,7009.999999999995,7010.0,0.0,0.0,0.0,0.0,0.0,0.0,184.87,184.87,184.87000000000003,184.87,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1000000000000005,7.1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Nd2+
1,145.0,145.0,144.99999999999997,145.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,540.0,540.0000000000002,540.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,205.0,205.00000000000006,205.0,0.0,0.0,0.0,0.0,0.0,0.0,7264.0,7264.0,7263.999999999998,7264.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,12.45,12.45,12.45,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Pm3+
1,150.36,150.36,150.36,150.36,0.0,0.0,0.0,0.0,0.0,0.0,544.5,544.5,544.5,544.5,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.00000000000009,238.0,0.0,0.0,0.0,0.0,0.0,0.0,7353.0,7353.0,7353.0,7353.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,15.63,15.629999999999997,15.63,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sm3+
1,150.36,150.36,150.36,150.36,0.0,0.0,0.0,0.0,0.0,0.0,544.5,544.5,544.5,544.5,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,238.00000000000009,238.0,0.0,0.0,0.0,0.0,0.0,0.0,7353.0,7353.0,7353.0,7353.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,15.63,15.629999999999997,15.63,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sm2+
1,151.964,151.964,151.96399999999997,151.964,0.0,0.0,0.0,0.0,0.0,0.0,547.1,547.1,547.1,547.1,0.0,0.0,0.0,0.0,0.0,0.0,231.0,231.0,230.99999999999994,231.0,0.0,0.0,0.0,0.0,0.0,0.0,5244.0,5244.0,5243.999999999996,5244.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,11.199999999999998,11.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,13.999999999999996,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Eu3+
1,151.964,151.964,151.96399999999997,151.964,0.0,0.0,0.0,0.0,0.0,0.0,547.1,547.1,547.1,547.1,0.0,0.0,0.0,0.0,0.0,0.0,231.0,231.0,230.99999999999994,231.0,0.0,0.0,0.0,0.0,0.0,0.0,5244.0,5244.0,5243.999999999996,5244.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,11.199999999999998,11.2,0.0,0.0,0.0,0.0,0.0,0.0,9.3,9.3,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,13.999999999999996,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Eu2+
1,157.25,157.25,157.25000000000003,157.25,0.0,0.0,0.0,0.0,0.0,0.0,593.4,593.4,593.3999999999999,593.4,0.0,0.0,0.0,0.0,0.0,0.0,233.0,233.0,232.99999999999991,233.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.0,7901.0,7901.000000000007,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,13.22,13.220000000000002,13.22,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.000000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Gd3+
1,157.25,157.25,157.25000000000003,157.25,0.0,0.0,0.0,0.0,0.0,0.0,593.4,593.4,593.3999999999999,593.4,0.0,0.0,0.0,0.0,0.0,0.0,233.0,233.0,232.99999999999991,233.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.0,7901.0,7901.000000000007,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,13.22,13.220000000000002,13.22,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.000000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Gd2+
1,157.25,157.25,157.25000000000003,157.25,0.0,0.0,0.0,0.0,0.0,0.0,593.4,593.4,593.3999999999999,593.4,0.0,0.0,0.0,0.0,0.0,0.0,233.0,233.0,232.99999999999991,233.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.0,7901.0,7901.000000000007,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,13.22,13.220000000000002,13.22,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.000000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gd1+
1,158.925,158.925,158.92500000000007,158.925,0.0,0.0,0.0,0.0,0.0,0.0,565.8,565.8,565.8000000000002,565.8,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,8219.0,8219.0,8218.999999999993,8219.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4,112.4,112.40000000000005,112.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Tb4+
1,158.925,158.925,158.92500000000007,158.925,0.0,0.0,0.0,0.0,0.0,0.0,565.8,565.8,565.8000000000002,565.8,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,8219.0,8219.0,8218.999999999993,8219.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4,112.4,112.40000000000005,112.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Tb3+
1,158.925,158.925,158.92500000000007,158.925,0.0,0.0,0.0,0.0,0.0,0.0,565.8,565.8,565.8000000000002,565.8,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,8219.0,8219.0,8218.999999999993,8219.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4,112.4,112.40000000000005,112.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tb1+
1,162.5,162.5,162.49999999999994,162.5,0.0,0.0,0.0,0.0,0.0,0.0,573.0,573.0,573.0000000000002,573.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,228.0,228.00000000000006,228.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,8551.0,8551.000000000002,8551.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,33.96,33.96000000000001,33.96,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Dy3+
1,162.5,162.5,162.49999999999994,162.5,0.0,0.0,0.0,0.0,0.0,0.0,573.0,573.0,573.0000000000002,573.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,228.0,228.00000000000006,228.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,8551.0,8551.000000000002,8551.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,33.96,33.96000000000001,33.96,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.000000000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Dy2+
1,164.93,164.93,164.93,164.93,0.0,0.0,0.0,0.0,0.0,0.0,581.0,581.0,580.9999999999998,581.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,226.0,226.00000000000009,226.0,0.0,0.0,0.0,0.0,0.0,0.0,8795.0,8795.0,8795.0,8795.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61,32.61,32.61000000000001,32.61,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.999999999999998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ho3+
1,167.259,167.259,167.25899999999996,167.259,0.0,0.0,0.0,0.0,0.0,0.0,589.3,589.3,589.3000000000001,589.3,0.0,0.0,0.0,0.0,0.0,0.0,226.0,226.0,226.00000000000009,226.0,0.0,0.0,0.0,0.0,0.0,0.0,9066.0,9066.0,9066.000000000005,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,30.1,30.099999999999998,30.1,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.9,19.900000000000002,19.9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Er3+
1,168.934,168.934,168.93399999999994,168.934,0.0,0.0,0.0,0.0,0.0,0.0,596.7,596.7,596.7000000000003,596.7,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,221.99999999999997,222.0,0.0,0.0,0.0,0.0,0.0,0.0,9320.0,9320.0,9320.0,9320.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,98.99999999999999,99.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,16.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Tm3+
1,168.934,168.934,168.93399999999994,168.934,0.0,0.0,0.0,0.0,0.0,0.0,596.7,596.7,596.7000000000003,596.7,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,221.99999999999997,222.0,0.0,0.0,0.0,0.0,0.0,0.0,9320.0,9320.0,9320.0,9320.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,98.99999999999999,99.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,16.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tm2+
1,173.045,173.045,173.04500000000002,173.045,0.0,0.0,0.0,0.0,0.0,0.0,603.4,603.4,603.3999999999997,603.4,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,221.99999999999997,222.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,6570.0,6569.999999999998,6570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,38.99999999999999,39.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Yb3+
1,173.045,173.045,173.04500000000002,173.045,0.0,0.0,0.0,0.0,0.0,0.0,603.4,603.4,603.3999999999997,603.4,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,221.99999999999997,222.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,6570.0,6569.999999999998,6570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,7.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,38.99999999999999,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Yb2+
1,174.966,174.966,174.96599999999995,174.966,0.0,0.0,0.0,0.0,0.0,0.0,523.5,523.5,523.5,523.5,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.00000000000003,217.0,0.0,0.0,0.0,0.0,0.0,0.0,9841.0,9841.0,9840.999999999993,9841.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,23.04,23.04,23.04,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.999999999999998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Lu3+
1,178.49,178.49,178.48999999999998,178.49,0.0,0.0,0.0,0.0,0.0,0.0,658.5,658.5,658.5000000000002,658.5,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,207.99999999999997,208.0,0.0,0.0,0.0,0.0,0.0,0.0,13310.0,13310.0,13309.999999999996,13310.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,17.18,17.180000000000003,17.18,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.499999999999996,25.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Hf4+
1,178.49,178.49,178.48999999999998,178.49,0.0,0.0,0.0,0.0,0.0,0.0,658.5,658.5,658.5000000000002,658.5,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,207.99999999999997,208.0,0.0,0.0,0.0,0.0,0.0,0.0,13310.0,13310.0,13309.999999999996,13310.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,17.18,17.180000000000003,17.18,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.499999999999996,25.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Hf3+
